Varies per block?       ,    1,Unit    ,    hm3,     2,     7,  2021                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Varies per sequence?    ,    1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
# of agents             ,  158                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Stag,Seq.,Blck,FUNIL-GRANDE,BATALHA     ,SERRA FACAO ,CAPIM BRANC1,CAPIM BRANC2,CORUMBA IV  ,PIRAJU      ,ITAIPU      ,NILO PECANHA,FONTES A    ,BAGUARI     ,SAO DOMINGOS,RETIRO BAIXO,TRES MARIAS ,QUEIMADO    ,JAURU       ,GUAPORE     ,CORUMBA III ,SINOP       ,COLIDER     ,TELES PIRES ,SAO MANOEL  ,SLT VERDINHO,OURINHOS    ,SERRA MESA  ,CANA BRAVA  ,SAO SALVADOR,PEIXE ANGIC ,LAJEADO     ,SALTO       ,RONDON II   ,PONTE PEDRA ,JIRAU       ,STO ANTONIO ,ESPORA      ,ITIQUIRA I  ,ITIQUIRA II ,DARDANELOS  ,CACU        ,B. COQUEIROS,FOZ R. CLARO,GUARAPIRANGA,BILLINGS    ,HENRY BORDEN,JAGUARI     ,PARAIBUNA   ,SANTA BRANCA,FUNIL       ,LAJES       ,PICADA      ,SOBRAGI     ,SIMPLICIO   ,ILHA POMBOS ,P. PASSOS   ,SALTO GRANDE,P. ESTRELA  ,CANDONGA    ,AIMORES     ,MASCARENHAS ,GUILMAN-AMOR,SA CARVALHO ,ROSAL       ,SAMUEL      ,IRAPE       ,STA CLARA MG,CAMARGOS    ,ITUTINGA    ,FURNAS      ,M. DE MORAES,ESTREITO    ,JAGUARA     ,IGARAPAVA   ,VOLTA GRANDE,P. COLOMBIA ,CACONDE     ,E. DA CUNHA ,A.S.OLIVEIRA,MARIMBONDO  ,A. VERMELHA ,I. SOLTEIRA ,EMBORCACAO  ,NOVA PONTE  ,MIRANDA     ,CORUMBA I   ,ITUMBIARA   ,CACH.DOURADA,SAO SIMAO   ,BARRA BONITA,A.S. LIMA   ,IBITINGA    ,PROMISSAO   ,NAVANHANDAVA,TRES IRMAOS ,JUPIA       ,P. PRIMAVERA,MANSO       ,A.A. LAYDNER,CHAVANTES   ,L.N. GARCEZ ,CANOAS II   ,CANOAS I    ,CAPIVARA    ,TAQUARUCU   ,ROSANA      ,CALHA-CEDAE ,FONTES BC   ,VIGARIO     ,SANTANA     ,STA. CECILIA,TOCOS       ,MAUA        ,STA CLARA PR,FUNDAO      ,G.B. MUNHOZ ,BAIXO IGUACU,BARRA GRANDE,GARIBALDI   ,CAMPOS NOVOS,MACHADINHO  ,ITA         ,PASSO FUNDO ,MONJOLINHO  ,QUEBRA QUEIX,SAO JOSE    ,PASSO S JOAO,FOZ CHAPECO ,CASTRO ALVES,MONTE CLARO ,14 DE JULHO ,ERNESTINA   ,PASSO REAL  ,JACUI       ,ITAUBA      ,D. FRANCISCA,G.P. SOUZA  ,SALTO PILAO ,JORDAO      ,SEGREDO     ,SLT.SANTIAGO,SALTO OSORIO,SALTO CAXIAS,SOBRADINHO  ,ITAPARICA   ,COMP PAF-MOX,XINGO       ,ITAPEBI     ,P. CAVALO   ,B. ESPERANCA,CACH.CALDEIR,ESTREITO TOC,TUCURUI     ,BALBINA     ,COARACY NUNE,FERREIRA GOM,STO ANT JARI,PIMENTAL    ,CURUA-UNA   ,BELO MONTE    
  11,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,     673.579,     3883.33,     195.417,     465.933,     245.761,     6.48583,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
  12,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,     601.529,     3726.45,     161.847,     464.592,     238.703,     6.00063,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
  13,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,     695.541,     3761.89,     164.695,     464.593,     239.391,     6.47203,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
  14,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,     829.965,     4075.41,     166.453,      465.07,     279.463,     6.47837,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
  15,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,     973.212,     4290.55,     194.646,     883.031,     315.169,     6.68534,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
  16,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,     1091.85,     4265.71,     438.895,     887.997,     333.004,     6.99916,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
  17,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,     1162.33,     4172.87,     415.587,     748.242,     326.143,     6.99749,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
  18,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,     1110.57,     4009.45,     349.622,     616.863,      305.27,     6.63667,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
  19,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,      1048.1,     3850.13,     295.885,     466.285,     290.587,     6.52124,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
  20,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,     981.864,     3686.07,     267.202,     466.081,     266.067,     6.50804,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
  21,   1,   1,         304,     1781.61,        5199,      241.13,         879,        3708,          84,     29403.9,          38,         467,       38.07,       131.3,      241.59,       19528,         557,       17.15,          21,         972,      3071.2,        1525,      897.22,      577.22,      264.48,       20.82,       54400,        2300,         952,        2741,        4940,      826.06,      478.29,         199,      2746.7,      2282.8,         209,           5,           1,        0.12,      227.45,       347.8,       95.33,      189.96,     1132.65,           1,     893.698,     3479.81,     235.094,     466.223,     237.327,     6.52199,           1,       126.5,           8,          17,          78,          89,       54.44,      185.52,       21.68,          12,           1,          11,     3493.44,     5963.92,         146,         792,          11,       22950,        4040,        1423,         450,         480,        2244,        1524,         555,          14,          25,        6150,       11025,       21060,       17725,       12792,        1120,        1500,       17027,         460,       12540,        3135,         544,         985,        7408,        2720,       13372,        3354,       14400,        7337,        7008,        8795,          45,         151,         212,       10540,         677,        1918,           0,          38,          38,          12,           6,           2,        2137,         431,          35,        5779,      211.92,     4904.45,         296,        1477,        3340,        5100,        1589,      150.48,         137,      186.33,       102.4,      1501.8,          92,       11.28,          55,         259,        3646,          29,         620,         330,         179,        0.26,         110,        2950,        6775,        1124,        3573,       34116,       10782,        1226,        3800,        1634,        3134,        5085,      230.56,        5400,       50275,     20006.2,       138.8,      137.31,      133.39,      4802.3,         602,      4802.3  
